account_id,device
1-3560228,"iPad2,1"
1-3560830,"iPad2,2"
1-3561432,"iPhone4,1"
1-3562034,"iPad2,1"
1-3562524,"iPad3,1"
1-3563127,"iPad2,1"
1-3563730,"iPod4,1"
1-3564333,"iPhone2,1"
1-3564936,"iPad3,3"
1-3565539,"iPhone2,1"
1-3566142,"iPhone5,2"
1-3566745,"iPhone3,1"
1-3567348,"iPhone4,1"
1-3567951,"iPod5,1"
1-3568432,"iPad1,1"
1-3569036,"iPhone3,1"
1-3569640,"iPad2,2"
1-3570244,"iPad2,5"
1-3570848,"iPhone5,1"
1-3571452,"iPod4,1"
1-3572056,"iPad3,6"
1-3572660,"iPhone2,1"
1-3573130,"iPhone3,1"
1-3573735,"iPhone4,1"
1-3574340,"iPad2,2"
1-3574945,"iPod4,1"
1-3575550,"iPhone4,1"
1-3576155,"iPod4,1"
1-3576760,"iPhone4,1"
1-3577365,"iPhone3,3"
1-3577824,"iPad1,1"
1-3578430,"iPhone3,1"
1-3579036,"iPhone5,2"
1-3579642,"iPhone4,1"
1-3580248,"iPad2,2"
1-3580854,"iPhone4,1"
1-3581460,"iPhone5,2"
1-3582066,"iPhone5,2"
1-3582672,"iPhone4,1"
1-3583121,"iPod4,1"
1-3583728,"iPhone5,2"
1-3584335,"iPhone4,1"
1-3584942,"iPad2,1"
1-3585549,"iPad2,2"
1-3586156,"iPad2,5"
1-3586763,"iPhone4,1"
1-3587370,"iPhone3,1"
1-3587977,"iPhone3,1"
1-3588584,"iPhone5,2"
1-3589024,"iPhone2,1"
1-3589632,"iPad2,4"
1-3590240,"iPod4,1"
1-3590848,"iPad1,1"
1-3591456,"iPad2,5"
1-3592064,"iPad3,3"
1-3592672,"iPad2,1"
1-3593280,"iPad1,1"
1-3593888,"iPod4,1"
1-3594496,"iPad1,1"
1-3595536,"iPad2,4"
1-3596145,"iPhone4,1"
1-3596754,"iPhone3,1"
1-3597363,"iPad3,4"
1-3597972,"iPad2,4"
1-3598581,"iPhone3,1"
1-3599190,"iPod4,1"
1-3600220,"iPad3,4"
1-3600830,"iPhone5,1"
1-3601440,"iPod4,1"
1-3602050,"iPad3,3"
1-3602660,"iPhone3,1"
1-3603270,"iPhone5,2"
1-3603880,"iPod4,1"
1-3604289,"iPhone4,1"
1-3604900,"iPod4,1"
1-3605511,"iPad2,2"
1-3606122,"iPod4,1"
1-3606733,"iPad2,2"
1-3607344,"iPhone3,1"
1-3607955,"iPad3,4"
1-3608566,"iPod4,1"
1-3608964,"iPod4,1"
1-3609576,"iPod4,1"
1-3610188,"iPod4,1"
1-3610800,"iPhone3,1"
1-3611412,"iPad3,4"
1-3612024,"iPhone3,3"
1-3612636,"iPad3,3"
1-3613248,"iPhone5,1"
1-3613635,"iPad2,5"
1-3614248,"iPhone3,1"
1-3614861,"iPad3,4"
1-3615474,"iPhone5,2"
1-3616087,"iPhone3,1"
1-3616700,"iPod4,1"
1-3617313,"iPhone5,1"
1-3617926,"iPhone3,1"
1-3618916,"iPod4,1"
1-3619530,"iPhone5,2"
1-3620144,"iPhone5,2"
1-3620758,"iPad2,1"
1-3621372,"iPad3,6"
1-3621986,"iPad2,5"
1-3622600,"iPod4,1"
1-3623214,"iPhone5,2"
1-3623828,"iPod3,1"
1-3624442,"iPad1,1"
1-3625425,"iPad3,1"
1-3626040,"iPod4,1"
1-3626655,"iPad2,4"
1-3627270,"iPad3,4"
1-3627885,"iPhone5,1"
1-3628500,"iPhone4,1"
1-3629115,"iPad3,4"
1-3629730,"iPad3,1"
1-3630345,"iPhone2,1"
1-3630960,"iPhone5,2"
1-3631320,"iPhone5,2"
1-3631936,"iPod4,1"
1-3632552,"iPhone2,1"
1-3633168,"iPad2,5"
1-3633784,"iPhone5,2"
1-3634400,"iPhone5,2"
1-3635016,"iPad3,4"
1-3635632,"iPhone4,1"
1-3636598,"iPad3,6"
1-3637215,"iPod4,1"
1-3637832,"iPhone5,2"
1-3638449,"iPad2,5"
1-3639066,"iPad1,1"
1-3639683,"iPod5,1"
1-3640300,"iPad3,4"
1-3640917,"iPad2,4"
1-3641874,"iPhone5,1"
1-3642492,"iPhone5,2"
1-3643110,"iPhone3,1"
1-3643728,"iPhone3,1"
1-3644346,"iPod5,1"
1-3644964,"iPhone3,3"
1-3645582,"iPad2,4"
1-3646200,"iPod4,1"
1-3647148,"iPhone3,3"
1-3647767,"iPhone5,2"
1-3648386,"iPad3,4"
1-3649005,"iPhone2,1"
1-3649624,"iPad3,4"
1-3650243,"iPhone5,2"
1-3650862,"iPad2,7"
1-3651481,"iPhone2,1"
1-3652100,"iPod4,1"
1-3652420,"iPod4,1"
1-3653040,"iPhone4,1"
1-3653660,"iPhone4,1"
1-3654280,"iPhone3,1"
1-3654900,"iPhone4,1"
1-3655520,"iPad3,4"
1-3656140,"iPad2,1"
1-3656760,"iPad2,2"
1-3657380,"iPhone3,1"
1-3658000,"iPhone4,1"
1-3658311,"iPod3,1"
1-3658932,"iPhone4,1"
1-3659553,"iPhone3,1"
1-3660174,"iPhone5,2"
1-3660795,"iPod4,1"
1-3661416,"iPad2,1"
1-3662037,"iPhone3,1"
1-3662658,"iPad2,2"
1-3663279,"iPhone5,2"
1-3663900,"iPhone5,2"
1-3664521,"iPod4,1"
1-3665142,"iPhone4,1"
1-3665446,"iPhone5,2"
1-3666068,"iPad3,4"
1-3666690,"iPod4,1"
1-3667312,"iPad1,1"
1-3667934,"iPad2,1"
1-3668556,"iPad2,1"
1-3669178,"iPad3,4"
1-3669800,"iPad2,2"
1-3670422,"iPad2,4"
1-3671044,"iPod5,1"
1-3671666,"iPhone3,1"
1-3672288,"iPhone5,1"
1-3673208,"iPhone4,1"
1-3673831,"iPhone4,1"
1-3674454,"iPhone4,1"
1-3675077,"iPhone5,2"
1-3675700,"iPad2,1"
1-3676323,"iPhone4,1"
1-3676946,"iPhone3,3"
1-3677569,"iPad2,1"
1-3678480,"iPad2,1"
1-3679104,"iPad2,1"
1-3679728,"iPhone5,2"
1-3680352,"iPod4,1"
1-3680976,"iPad3,4"
1-3681600,"iPod4,1"
1-3682224,"iPad2,4"
1-3682848,"iPhone3,1"
1-3683472,"iPhone5,1"
1-3683750,"iPad3,2"
1-3684375,"iPhone3,3"
1-3685000,"iPod4,1"
1-3685625,"iPhone2,1"
1-3686250,"iPhone4,1"
1-3686875,"iPad3,4"
1-3687500,"iPhone5,2"
1-3688125,"iPhone5,2"
1-3688750,"iPod4,1"
1-3689375,"iPad2,2"
1-3690000,"iPhone5,2"
1-3690625,"iPhone4,1"
1-3691250,"iPod4,1"
1-3691875,"iPhone3,1"
1-3692774,"iPhone2,1"
1-3693400,"iPhone5,2"
1-3694026,"iPad2,2"
1-3694652,"iPad2,1"
1-3695278,"iPad2,2"
1-3695904,"iPhone3,1"
1-3696530,"iPod4,1"
1-3697156,"iPad3,4"
1-3697782,"iPhone4,1"
1-3698408,"iPhone4,1"
1-3699034,"iPod5,1"
1-3699660,"iPhone3,3"
1-3700286,"iPhone5,2"
1-3700912,"iPhone4,1"
1-3701181,"iPhone3,3"
1-3701808,"iPhone3,1"
1-3702435,"iPhone4,1"
1-3703062,"iPad3,4"
1-3703689,"iPhone4,1"
1-3704316,"iPad1,1"
1-3704943,"iPhone4,1"
1-3705570,"iPad2,5"
1-3706197,"iPad3,4"
1-3706824,"iPhone3,1"
1-3707451,"iPhone5,2"
1-3708078,"iPhone4,1"
1-3708705,"iPad3,3"
1-3709332,"iPhone4,1"
1-3709959,"iPhone4,1"
1-3710852,"iPod4,1"
1-3711480,"iPod4,1"
1-3712108,"iPod4,1"
1-3712736,"iPhone3,1"
1-3713364,"iPhone3,1"
1-3713992,"iPhone4,1"
1-3714620,"iPhone5,2"
1-3715248,"iPhone3,1"
1-3715876,"iPhone3,1"
1-3716504,"iPad2,1"
1-3717132,"iPhone4,1"
1-3717760,"iPad2,4"
1-3718388,"iPhone3,1"
1-3719016,"iPod4,1"
1-3719644,"iPhone5,2"
1-3720272,"iPad3,6"
1-3720900,"iPad2,1"
1-3721528,"iPhone5,2"
1-3722156,"iPhone3,3"
1-3722422,"iPad3,3"
1-3723051,"iPad2,3"
1-3723680,"iPhone2,1"
1-3724309,"iPhone4,1"
1-3724938,"iPhone4,1"
1-3725567,"iPad3,1"
1-3726196,"iPhone3,1"
1-3726825,"iPod4,1"
1-3727454,"iPhone5,2"
1-3728083,"iPhone5,1"
1-3728712,"iPad3,1"
1-3729341,"iPad2,4"
1-3729970,"iPhone3,1"
1-3730599,"iPad2,2"
1-3731228,"iPad3,4"
1-3731857,"iPhone2,1"
1-3732486,"iPhone5,2"
1-3733115,"iPhone3,1"
1-3733744,"iPhone5,2"
1-3734640,"iPhone4,1"
1-3735270,"iPhone4,1"
1-3735900,"iPad1,1"
1-3736530,"iPhone5,2"
1-3737160,"iPhone5,2"
1-3737790,"iPhone4,1"
1-3738420,"iPod4,1"
1-3739050,"iPhone5,2"
1-3739680,"iPhone5,2"
1-3740310,"iPhone3,1"
1-3740940,"iPhone5,1"
1-3741570,"iPhone4,1"
1-3742200,"iPhone4,1"
1-3742830,"iPhone4,1"
1-3743460,"iPhone3,1"
1-3743723,"iPhone4,1"
1-3744354,"iPad2,1"
1-3744985,"iPhone4,1"
1-3745616,"iPod4,1"
1-3746247,"iPad2,2"
1-3746878,"iPhone5,2"
1-3747509,"iPhone5,2"
1-3748140,"iPhone3,1"
1-3748771,"iPad2,4"
1-3749402,"iPhone3,3"
1-3750033,"iPhone3,1"
1-3750664,"iPad3,3"
1-3751295,"iPhone3,2"
1-3751926,"iPad2,1"
1-3752557,"iPad2,2"
1-3753448,"iPad2,1"
1-3754080,"iPad2,3"
1-3754712,"iPod5,1"
1-3755344,"iPad3,3"
1-3755976,"iPad1,1"
1-3756608,"iPod4,1"
1-3757240,"iPhone5,2"
1-3757872,"iPod5,1"
1-3758504,"iPad3,3"
1-3759136,"iPad2,5"
1-3759768,"iPhone5,2"
1-3760400,"iPhone5,2"
1-3761032,"iPad2,5"
1-3761664,"iPhone4,1"
1-3762296,"iPad3,4"
1-3763185,"iPhone3,1"
1-3763818,"iPhone5,1"
1-3764451,"iPhone4,1"
1-3765084,"iPhone5,2"
1-3765717,"iPad2,1"
1-3766350,"iPhone4,1"
1-3766983,"iPad3,4"
1-3767616,"iPad2,5"
1-3768249,"iPad3,1"
1-3768882,"iPad2,5"
1-3769515,"iPad2,1"
1-3770148,"iPhone3,1"
1-3770781,"iPhone4,1"
1-3771414,"iPhone5,2"
1-3772047,"iPod4,1"
1-3772300,"iPhone3,1"
1-3772934,"iPhone4,1"
1-3773568,"iPad2,1"
1-3774202,"iPhone3,1"
1-3774836,"iPhone5,1"
1-3775470,"iPad2,5"
1-3776104,"iPad2,2"
1-3776738,"iPhone3,1"
1-3777372,"iPhone5,2"
1-3778006,"iPhone3,3"
1-3778640,"iPad2,4"
1-3779274,"iPhone3,1"
1-3779908,"iPad3,1"
1-3780542,"iPhone5,2"
1-3781176,"iPhone4,1"
1-3781810,"iPhone5,1"
1-3782444,"iPad3,4"
1-3782695,"iPhone5,2"
1-3783330,"iPad3,6"
1-3783965,"iPhåne2,1"
1-3784600,"iPad2,4"
1-3785235,"iPhone4,1"
1-3785870,"iPhåne2,1"
1-3786505,"iPad2,5"
1-3787140,"iPhone3,1"
1-3787775,"iPhone4,1"
1-3788410,"iPad2,4"
1-3789045,"iPhone4,1"
1-3789680,"iPhone5,2"
1-3790315,"iPhone5,2"
1-3790950,"iPhåne2,1"
1-3791585,"iPad2,7"
1-3792220,"iPhåne2,1"
1-3792855,"iPhåne2,1"
1-3793490,"iPhone3,1"
1-3794125,"iPad3,4"
1-3794760,"iPhone3,1"
1-3795395,"iPhone5,1"
1-3796030,"iPhone4,1"
1-3796284,"iPod4,1"
1-3796920,"iPhone3,2"
1-3797556,"iPad3,4"
1-3798192,"iPad2,5"
1-3798828,"iPad3,4"
1-3799464,"iPhone4,1"
1-3800100,"iPad2,2"
1-3800736,"iPad3,4"
1-3801372,"iPhone4,1"
1-3802008,"iPhone5,2"
1-3802644,"iPad1,1"
1-3803280,"iPhone5,1"
1-3803916,"iPad3,3"
1-3804552,"iPad3,4"
1-3805188,"iPad2,4"
1-3805824,"iPhone3,1"
1-3806460,"iPhone5,1"
1-3807096,"iPhone4,1"
1-3807732,"iPad1,1"
1-3808368,"iPad2,1"
1-3809004,"iPhone2,1"
1-3809640,"iPad2,4"
1-3809897,"iPhone3,3"
1-3810534,"iPhone2,1"
1-3811171,"iPad2,4"
1-3811808,"iPad3,3"
1-3812445,"iPad1,1"
1-3813082,"iPhone4,1"
1-3813719,"iPhone4,1"
1-3814356,"iPhone5,2"
1-3814993,"iPhone4,1"
1-3815630,"iPhone2,1"
1-3816267,"iPod4,1"
1-3816904,"iPhone3,1"
1-3817541,"iPad2,2"
1-3818178,"iPhone2,1"
1-3818815,"iPad2,1"
1-3819452,"iPod4,1"
1-3820089,"iPod4,1"
1-3820344,"iPad2,2"
1-3820982,"iPad2,6"
1-3821620,"iPhone3,1"
1-3822258,"iPod5,1"
1-3822896,"iPhone4,1"
1-3823534,"iPhone3,1"
1-3824172,"iPhone2,1"
1-3824810,"iPhone3,1"
1-3825448,"iPhone5,2"
1-3826086,"iPad3,1"
1-3826724,"iPod4,1"
1-3827362,"iPhone2,1"
1-3828000,"iPad2,1"
1-3828638,"iPad2,2"
1-3829276,"iPad2,4"
1-3829914,"iPad3,1"
1-3830552,"iPad2,1"
1-3830805,"iPad2,2"
1-3831444,"iPhone4,1"
1-3832083,"iPad2,1"
1-3832722,"iPhone4,1"
1-3833361,"iPhone3,1"
1-3834000,"iPhone3,1"
1-3834639,"iPad2,1"
1-3835278,"iPhone3,1"
1-3835917,"iPad2,1"
1-3836556,"iPad3,4"
1-3837195,"iPhone3,3"
1-3837834,"iPad2,4"
1-3838473,"iPad3,6"
1-3839112,"iPhone5,2"
1-3839751,"iPhone3,1"
1-3840390,"iPhone3,1"
1-3841029,"iPhone3,1"
1-3841280,"iPhone5,2"
1-3841920,"iPad2,4"
1-3842560,"iPhone5,2"
1-3843200,"iPad2,2"
1-3843840,"iPad2,2"
1-3844480,"iPad1,1"
1-3845120,"iPod4,1"
1-3845760,"iPad2,4"
1-3846400,"iPad2,5"
1-3847040,"iPad3,6"
1-3847680,"iPhone3,1"
1-3848320,"iPhone4,1"
1-3848960,"iPhone5,2"
1-3849600,"iPhone5,2"
1-3850240,"iPhone2,1"
1-3850880,"iPod4,1"
1-3851520,"iPad3,3"
1-3852410,"iPad2,4"
1-3853051,"iPad3,1"
1-3853692,"iPad3,1"
1-3854333,"iPhone4,1"
1-3854974,"iPhone4,1"
1-3855615,"iPhone4,1"
1-3856256,"iPhone5,1"
1-3856897,"iPhone3,1"
1-3857538,"iPad2,1"
1-3858179,"iPad2,2"
1-3858820,"iPhone3,1"
1-3859461,"iPhone3,3"
1-3860102,"iPad3,4"
1-3860743,"iPhone4,1"
1-3861384,"iPod5,1"
1-3862025,"iPad1,1"
1-3862666,"iPhone5,2"
1-3863307,"iPod4,1"
1-3863948,"iPad2,1"
1-3864589,"iPhone5,2"
1-3864840,"iPhone5,1"
1-3865482,"iPad3,1"
1-3866124,"iPhone5,2"
1-3866766,"iPad3,1"
1-3867408,"iPhone3,2"
1-3868050,"iPad3,1"
1-3868692,"iPad1,1"
1-3869334,"iPad3,4"
1-3869976,"iPhone4,1"
1-3870618,"iPhone3,1"
1-3871260,"iPod4,1"
1-3871902,"iPhone5,1"
1-3872544,"iPod4,1"
1-3873186,"iPad3,3"
1-3873828,"iPod5,1"
1-3874470,"iPhone2,1"
1-3875112,"iPhone3,3"
1-3875754,"iPad2,2"
1-3876396,"iPad2,1"
1-3877038,"iPad3,4"
1-3877680,"iPhone4,1"
1-3877933,"iPad3,1"
1-3878576,"iPad2,4"
1-3879219,"iPod4,1"
1-3879862,"iPod4,1"
1-3880505,"iPad2,5"
1-3881148,"iPhone3,1"
1-3881791,"iPod4,1"
1-3882434,"iPhone4,1"
1-3883077,"iPad3,4"
1-3883720,"iPad1,1"
1-3884363,"iPod4,1"
1-3885006,"iPhone5,2"
1-3885649,"iPhone4,1"
1-3886292,"iPhone5,1"
1-3886935,"iPad3,4"
1-3887578,"iPod4,1"
1-3888221,"iPhone3,1"
1-3888864,"iPhone3,1"
1-3889507,"iPhone3,3"
1-3890150,"iPhone2,1"
1-3890793,"iPhone3,1"
1-3891692,"iPad2,5"
1-3892336,"iPad3,1"
1-3892980,"iPhone3,1"
1-3893624,"iPod4,1"
1-3894268,"iPhone5,2"
1-3894912,"iPhone5,2"
1-3895556,"iPod4,1"
1-3896200,"iPhone5,2"
1-3896844,"iPhone3,1"
1-3897488,"iPod5,1"
1-3898132,"iPod4,1"
1-3898776,"iPhone4,1"
1-3899420,"iPhone4,1"
1-3900064,"iPhone4,1"
1-3900708,"iPad2,2"
1-3901352,"iPad2,4"
1-3901996,"iPad2,5"
1-3902640,"iPod4,1"
1-3903540,"iPod5,1"
1-3904185,"iPhone3,1"
1-3904830,"iPad2,5"
1-3905475,"iPad3,4"
1-3906120,"iPhone3,1"
1-3906765,"iPhone4,1"
1-3907410,"iPad1,1"
1-3908055,"iPod4,1"
1-3908700,"iPod4,1"
1-3909345,"iPhone3,1"
1-3909990,"iPad3,1"
1-3910635,"iPhone3,1"
1-3911280,"iPhone2,1"
1-3911925,"iPod4,1"
1-3912570,"iPad3,4"
1-3913215,"iPod4,1"
1-3913468,"iPad2,5"
1-3914114,"iPhone5,2"
1-3914760,"iPhone4,1"
1-3915406,"iPhone4,1"
1-3916052,"iPhone2,1"
1-3916698,"iPod4,1"
1-3917344,"iPhone4,1"
1-3917990,"iPhone4,1"
1-3918636,"iPad2,2"
1-3919282,"iPhone3,1"
1-3919928,"iPhone3,1"
1-3920574,"iPad2,1"
1-3921220,"iPod4,1"
1-3921866,"iPad3,1"
1-3922512,"iPad2,1"
1-3923158,"iPhone4,1"
1-3923804,"iPod4,1"
1-3924702,"iPhone5,2"
1-3925349,"iPad2,5"
1-3925996,"iPad3,4"
1-3926643,"iPad2,4"
1-3927290,"iPad2,1"
1-3927937,"iPad2,7"
1-3928584,"iPhone3,1"
1-3929231,"iPhone5,2"
1-3929878,"iPhone4,1"
1-3930525,"iPod5,1"
1-3931172,"iPod4,1"
1-3931819,"iPad2,1"
1-3932466,"iPhone5,2"
1-3933113,"iPhone3,1"
1-3933760,"iPad2,1"
1-3934407,"iPod4,1"
1-3935304,"iPad2,5"
1-3935952,"iPhone4,1"
1-3936600,"iPad2,1"
1-3937248,"iPhone4,1"
1-3937896,"iPhone4,1"
2-3042640,"iPhone4,1"
2-3043224,"iPhone3,1"
2-3043808,"iPad3,6"
2-3044392,"iPad2,2"
2-3044976,"iPhone2,1"
2-3045560,"iPad2,2"
2-3046144,"iPad2,1"
2-3046728,"iPhone5,2"
2-3047312,"iPhone4,1"
2-3047896,"iPhone5,2"
2-3048480,"iPhone5,1"
2-3049064,"iPad3,1"
2-3049648,"iPad2,4"
2-3050232,"iPhone4,1"
2-3050775,"iPhone3,1"
2-3051360,"iPhone3,1"
2-3051945,"iPhone3,1"
2-3052530,"iPhone5,2"
2-3053115,"iPhone4,1"
2-3053700,"iPad2,4"
2-3054285,"iPhone4,1"
2-3054870,"iPad2,2"
2-3055455,"iPhone3,1"
2-3056040,"iPad3,3"
2-3056625,"iPad2,4"
2-3057210,"iPod3,1"
2-3057795,"iPod4,1"
2-3058380,"iPad2,1"
2-3058965,"iPhone3,1"
2-3059550,"iPad1,1"
2-3060135,"iPhone4,1"
2-3060720,"iPhone3,1"
2-3061305,"iPad2,2"
2-3061890,"iPhone3,3"
2-3062475,"iPhone3,3"
2-3063060,"iPhone4,1"
2-3063608,"iPhone5,1"
2-3064194,"iPhone4,1"
2-3064780,"iPhone5,1"
2-3065366,"iPod4,1"
2-3065952,"iPhone3,3"
2-3066538,"iPad2,5"
2-3067124,"iPad2,5"
2-3067710,"iPad3,3"
2-3068296,"iPhone5,2"
2-3068882,"iPhone3,1"
2-3069468,"iPad3,3"
2-3070054,"iPhone3,1"
2-3070640,"iPhone2,1"
2-3071226,"iPad3,1"
2-3071812,"iPad2,1"
2-3072398,"iPhone3,1"
2-3072984,"iPad2,5"
2-3073570,"iPod4,1"
2-3074156,"iPod4,1"
2-3074742,"iPhone3,1"
2-3075328,"iPad2,5"
2-3075914,"iPad3,3"
2-3076500,"iPod4,1"
2-3077086,"iPhone4,1"
2-3077672,"iPad3,1"
2-3078258,"iPhone5,2"
2-3078815,"iPhone4,1"
2-3079402,"iPhone4,1"
2-3079989,"iPod4,1"
2-3080576,"iPad3,1"
2-3081163,"iPad2,2"
2-3081750,"iPad3,4"
2-3082337,"iPad2,4"
2-3082924,"iPad2,5"
2-3083511,"iPad2,7"
2-3084098,"iPhone3,1"
2-3084685,"iPad3,1"
2-3085272,"iPad3,4"
2-3085859,"iPhone3,1"
2-3086446,"iPad2,4"
2-3087033,"iPhone3,1"
2-3087620,"iPhone3,1"
2-3088207,"iPad2,1"
2-3088794,"iPhone3,1"
2-3089381,"iPhone5,2"
2-3089968,"iPad2,4"
2-3090555,"iPhone5,1"
2-3091142,"iPad2,4"
2-3091729,"iPhone3,1"
2-3092316,"iPhone5,2"
2-3092903,"iPad3,2"
2-3093490,"iPhone3,1"
2-3094056,"iPad2,7"
2-3094644,"iPad2,5"
2-3095232,"iPhone2,1"
2-3095820,"iPhone3,1"
2-3096408,"iPad2,7"
2-3096996,"iPhone5,2"
2-3097584,"iPad1,1"
2-3098172,"iPhone4,1"
2-3098760,"iPhone3,1"
2-3099348,"iPad3,1"
2-3099936,"iPad1,1"
2-3100524,"iPhone4,1"
2-3101112,"iPhone5,2"
2-3101700,"iPad2,4"
2-3102288,"iPhone2,1"
2-3102876,"iPad1,1"
2-3103464,"iPad2,1"
2-3104052,"iPhone4,1"
2-3104640,"iPod4,1"
2-3105228,"iPhone2,1"
2-3105797,"iPhone3,3"
2-3106386,"iPhone3,1"
2-3106975,"iPhone3,1"
2-3107564,"iPod4,1"
2-3108153,"iPhone4,1"
2-3108742,"iPhone5,2"
2-3109331,"iPhone4,1"
2-3109920,"iPod4,1"
2-3110509,"iPhone5,2"
2-3111098,"iPhone3,1"
2-3111687,"iPad3,2"
2-3112276,"iPod5,1"
2-3112865,"iPhone3,1"
2-3113454,"iPad3,3"
2-3114043,"iPhone3,1"
2-3114632,"iPod4,1"
2-3115200,"iPhone4,1"
2-3115790,"iPhone5,2"
2-3116380,"iPhone5,2"
2-3116970,"iPad2,1"
2-3117560,"iPad2,1"
2-3118150,"iPad2,4"
2-3118740,"iPad1,1"
2-3119330,"iPod3,1"
2-3119920,"iPhone4,1"
2-3120510,"iPod4,1"
2-3121100,"iPhone2,1"
2-3121690,"iPhone5,2"
2-3122280,"iPad2,1"
2-3122870,"iPod4,1"
2-3123435,"iPhone5,1"
2-3124026,"iPhone4,1"
2-3124617,"iPod4,1"
2-3125208,"iPhone3,1"
2-3125799,"iPhone5,2"
2-3126390,"iPad2,7"
2-3126981,"iPhone4,1"
2-3127572,"iPhone3,1"
2-3128163,"iPad3,4"
2-3128754,"iPhone4,1"
2-3129345,"iPad3,4"
2-3129936,"iPhone4,1"
2-3130527,"iPad1,1"
2-3131118,"iPhone4,1"
2-3132272,"iPad2,1"
2-3132864,"iPhone5,2"
2-3133456,"iPhone5,2"
2-3134048,"iPad3,1"
2-3134640,"iPad3,3"
2-3135232,"iPhone5,2"
2-3135824,"iPad2,4"
2-3136416,"iPod4,1"
2-3137008,"iPhone4,1"
2-3137600,"iPhone4,1"
2-3138192,"iPad2,1"
2-3138784,"iPad2,2"
2-3139376,"iPad3,1"
2-3139968,"iPod4,1"
2-3140560,"iPhone4,1"
2-3141121,"iPhone4,1"
2-3141714,"iPod4,1"
2-3142307,"iPhone4,1"
2-3142900,"iPhone3,1"
2-3143493,"iPod4,1"
2-3144086,"iPhone4,1"
2-3144679,"iPad3,6"
2-3145272,"iPhone3,1"
2-3145865,"iPhone3,1"
2-3146458,"iPhone4,1"
2-3147051,"iPhone4,1"
2-3147644,"iPhone2,1"
2-3148237,"iPhone4,1"
2-3148830,"iPhone3,1"
2-3149423,"iPod4,1"
2-3150016,"iPad2,5"
2-3150609,"iPhone3,1"
2-3151202,"iPhone2,1"
2-3151795,"iPhone5,1"
2-3152358,"iPad2,1"
2-3152952,"iPad2,5"
2-3153546,"iPad2,1"
2-3154140,"iPod4,1"
2-3154734,"iPod4,1"
2-3155328,"iPad2,1"
2-3155922,"iPad2,1"
2-3156516,"iPad2,2"
2-3157110,"iPhone2,1"
2-3157704,"iPod4,1"
2-3158298,"iPad2,1"
2-3158892,"iPod4,1"
2-3159486,"iPad2,5"
2-3160080,"iPad3,6"
2-3160674,"iPad2,1"
2-3161268,"iPhone4,1"
2-3161862,"iPod4,1"
2-3162456,"iPod4,1"
2-3163050,"iPhone5,2"
2-3163615,"iPhone5,2"
2-3164210,"iPod4,1"
2-3164805,"iPhone5,2"
2-3165400,"iPad2,2"
2-3165995,"iPad2,4"
2-3166590,"iPhone5,2"
2-3167185,"iPad1,1"
2-3167780,"iPad3,5"
2-3168375,"iPhone2,1"
2-3168970,"iPad3,3"
2-3169565,"iPhone3,1"
2-3170160,"iPhone4,1"
2-3170755,"iPad2,1"
2-3171350,"iPod4,1"
2-3172508,"iPod4,1"
2-3173104,"iPad3,4"
2-3173700,"iPod4,1"
2-3174296,"iPad2,1"
2-3174892,"iPod4,1"
2-3175488,"iPad3,4"
2-3176084,"iPad3,4"
2-3176680,"iPad2,1"
2-3177276,"iPhone3,1"
2-3177872,"iPhone5,1"
2-3178468,"iPad3,1"
2-3179064,"iPhone4,1"
2-3179660,"iPhone4,1"
2-3180256,"iPhone4,1"
2-3180816,"iPad2,5"
2-3181413,"iPhone3,1"
2-3182010,"iPhone4,1"
2-3182607,"iPhone3,1"
2-3183204,"iPad2,2"
2-3183801,"iPad2,4"
2-3184398,"iPad1,1"
2-3184995,"iPad2,2"
2-3185592,"iPad3,4"
2-3186189,"iPad3,1"
2-3186786,"iPad3,1"
2-3187383,"iPad2,3"
2-3187980,"iPhone5,2"
2-3188577,"iPhone4,1"
2-3189134,"iPhone4,1"
2-3189732,"iPhone4,1"
2-3190330,"iPad2,5"
2-3190928,"iPhone3,1"
2-3191526,"iPod4,1"
2-3192124,"iPod4,1"
2-3192722,"iPod4,1"
2-3193320,"iPhone3,1"
2-3193918,"iPhone4,1"
2-3194516,"iPad3,1"
2-3195114,"iPad3,4"
2-3195712,"iPod4,1"
2-3196310,"iPhone3,1"
2-3196908,"iPhone3,1"
2-3197462,"iPhone3,1"
2-3198061,"iPhone3,3"
2-3198660,"iPad2,2"
2-3199259,"iPhone5,2"
2-3199858,"iPhone2,1"
2-3200457,"iPad2,4"
2-3201056,"iPad2,5"
2-3201655,"iPad2,4"
2-3202254,"iPad2,2"
2-3202853,"iPad3,3"
2-3203452,"iPhone3,1"
2-3204051,"iPad3,1"
2-3204650,"iPhone5,1"
2-3205249,"iPod4,1"
2-3205848,"iPhone5,2"
2-3206447,"iPad2,3"
2-3207000,"iPad2,5"
2-3207600,"iPad2,5"
2-3208200,"iPhone3,1"
2-3208800,"iPhone3,1"
2-3209400,"iPad2,5"
2-3210000,"iPhone3,1"
2-3210600,"iPad2,4"
2-3211200,"iPhone5,2"
2-3211800,"iPod4,1"
2-3212400,"iPod4,1"
2-3213000,"iPad2,4"
2-3213600,"iPod4,1"
2-3214200,"iPhone4,1"
2-3214800,"iPad2,5"
2-3215400,"iPad2,1"
2-3216000,"iPhone5,2"
2-3216600,"iPhone5,2"
2-3217200,"iPhone3,3"
2-3217754,"iPhone3,1"
2-3218355,"iPhone3,3"
